domain,email,email_domain,domain_relationship,email_classification,validation_status,validation_note,email_domain_occurrences,context,source,evidence_url,competitors,categories,publicwww_ranks
camsys.com,skarbalaieali@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,smcatee@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,smeeks@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,smiglietta@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,ssingh@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,sterrell@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,swalker@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,swindmiller@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,tardalan@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,tciovacco@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,tdimitrova@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,trossi@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,ttucci@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,vchiocchio@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,vkurlander@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,vtorline@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,vyadav@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,wmarkunas@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,wmckee@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,wmurray@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,wuy@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,wwilliamson@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,xcheng@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,xmi@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,yhuang@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,ylozano@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,ymahadev@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,ytoong@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.com,zwafa@camsys.com,camsys.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,contact,direct_page,https://camsys.com/about-cs/who-we-are,Jobvite,hirevue,1681739
camsys.software,alpinejs@3.x.x,3.x.x,shared_external_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,7,general,direct_page,https://camsys.software/,Jobvite,hirevue,>30M
camsys.software,rlynn@camsys.com,camsys.com,shared_external_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,186,general,direct_page,https://camsys.software/,Jobvite,hirevue,>30M
canadianminingexpo.com,a.guindon@canadiantradex.com,canadiantradex.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,2,legal,direct_page,https://virtex.canadianminingexpo.com/CTX_Privacy,Jobvite,hirevue,9002557
canadianminingexpo.com,info@canadiantradex.com,canadiantradex.com,shared_external_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://virtex.canadianminingexpo.com/,Jobvite,hirevue,9002557
candidhomeinspections.com,office@candidhomeinspections.com,candidhomeinspections.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://candidhomeinspections.com/,ElevenLabs Agents,target,20770114
canvaswebdesign.com,hello@canvaswebdesign.com,canvaswebdesign.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.canvaswebdesign.com/,ElevenLabs element,target,10681956
canvaswebdesign.com,react@18.3.1,18.3.1,shared_external_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,13,general,direct_page,https://www.canvaswebdesign.com/,ElevenLabs element,target,10681956
capcomusa.com,ceg.gdpr@capcom.com,capcom.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://www.capcomusa.com/privacy/,Jobvite,hirevue,>30M
capcomusa.com,dpo@capcom.com,capcom.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://www.capcomusa.com/privacy/,Jobvite,hirevue,>30M
capcomusa.com,privacy@capcom.com,capcom.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://www.capcomusa.com/privacy/,Jobvite,hirevue,>30M
capcomusa.com,privacy@esrb.org,esrb.org,external_company_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,1,legal,direct_page,https://www.capcomusa.com/privacy/,Jobvite,hirevue,>30M
capellamusicfestival.com,media@capellamusicfestival.com,capellamusicfestival.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.capellamusicfestival.com/,ElevenLabs Agents ; ElevenLabs element,target,9609704
capital.edu,drussell@capital.edu,capital.edu,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,3,contact,direct_page,https://www.capital.edu/about/news/,Ahrefs,target,66693
capital.edu,rmohr@capital.edu,capital.edu,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,3,contact,direct_page,https://www.capital.edu/about/capital-stories/,Ahrefs,target,66693
capital.edu,webmaster@capital.edu,capital.edu,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://www.capital.edu/privacy-policy/,Ahrefs,target,66693
capitaladvisorsllc.com,info@capitaladvisorsllc.com,capitaladvisorsllc.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://capitaladvisorsllc.com/,Vapi,voice,>30M
capitaladvisorsllc.com,you@company.com,company.com,shared_external_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,21,general,direct_page,https://capitaladvisorsllc.com/,Vapi,voice,>30M
capitalschoolbahrain.com,admissions@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,general,direct_page,https://capitalschoolbahrain.com/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,alex@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,amour@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,arabic.head@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,basma.alaradi@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,bootstrap-icons@1.13.1,1.13.1,shared_external_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://capitalschoolbahrain.com/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,bootstrap@5.2.2,5.2.2,external_company_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://capitalschoolbahrain.com/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,career@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,general,direct_page,https://capitalschoolbahrain.com/careers/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,core@2.11.6,2.11.6,shared_external_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,3,general,direct_page,https://capitalschoolbahrain.com/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,daniel.allen@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,daniel.spurrier@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,drew@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,georgia@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,hashmeya@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,huda.a@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,info@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,general,direct_page,https://capitalschoolbahrain.com/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,jehad@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,jemima@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
capitalschoolbahrain.com,joy@capitalschoolbahrain.com,capitalschoolbahrain.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,27,contact,direct_page,https://capitalschoolbahrain.com/key-contacts/,ElevenLabs Agents ; ElevenLabs element,target,3338290
