domain,competitors,categories,publicwww_ranks,homepage_url,pages_checked,robots_status,http_status,site_domain_valid_mx_emails,parent_company_valid_mx_emails,shared_external_valid_mx_emails,external_company_valid_mx_emails,all_valid_mx_emails,email_count,email_status,notes
dynagrow.org,Vapi,voice,>30M,https://dynagrow.org/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
dynamicbdc.com,Jobvite,hirevue,4373731,https://dynamicbdc.com/,2,unavailable,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
e-arc.com,Jobvite,hirevue,352463,https://www.e-arc.com/,9,ok,200,communications@e-arc.com ; info@e-arc.com ; privacy@e-arc.com,,,,communications@e-arc.com ; info@e-arc.com ; privacy@e-arc.com,3,valid_mx_email_found,
e-forum.pl,Ahrefs,target,508766,https://e-forum.pl/,4,ok,200,,,biuroprasowe@forum-media.pl ; bok@forum-media.pl,,biuroprasowe@forum-media.pl ; bok@forum-media.pl,2,valid_mx_email_found,
earthseedlab.org,Breezy HR,hirevue,>30M,https://www.earthseedlab.org/,0,unavailable,404,,,,,,0,no_public_email_found,http_error
easy-skill.com,Breezy HR,hirevue,14887211,https://easy-skill.com/,0,unavailable,0,,,,,,0,no_public_email_found,SSLError
easycargomv.com,Twilio,whatsapp,>30M,https://easycargomv.com/,0,ok,403,,,,,,0,no_public_email_found,http_error
eclipsesunshades.net,Ahrefs,target,460441,https://eclipsesunshades.net/,5,ok,200,support@eclipsesunshades.net,,,info@suiteedge.com,info@suiteedge.com ; support@eclipsesunshades.net,2,valid_mx_email_found,
ecobit.hu,ElevenLabs Agents,target,24166554,https://ecobit.hu/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
edgepointagency.org,Vapi,voice,>30M,https://edgepointagency.org/,1,unavailable,200,hello@edgepointagency.org,,,lenis@1.0.42,hello@edgepointagency.org ; lenis@1.0.42,2,valid_mx_email_found,
ediblearrangementsmanhattanbeach.com,Vapi,voice,>30M,https://ediblearrangementsmanhattanbeach.com/,3,ok,200,,,,ca765@edible.store,ca765@edible.store,1,valid_mx_email_found,
edit.org,Ahrefs,target,211716,https://edit.org/,6,ok,200,hello@edit.org,,your@email.com,,hello@edit.org ; your@email.com,2,valid_mx_email_found,
edu.vet,Vapi,voice,>30M,https://edu.vet/,0,unavailable,0,,,,,,0,no_public_email_found,ConnectionError
educatordiversity.org,Breezy HR,hirevue,>30M,https://educatorexcellence.org/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
educronix.com,Vapi,voice,>30M,https://educronix.com/,5,ok,200,admin@educronix.com ; ernesto@educronix.com ; info@educronix.com,,,,admin@educronix.com ; ernesto@educronix.com ; info@educronix.com,3,valid_mx_email_found,
eduq.pl,ElevenLabs element,target,14411607,https://www.eduq.pl/,1,ok,200,,,,biuro@eduqlebork.pl,biuro@eduqlebork.pl,1,valid_mx_email_found,
efloors.com,Ahrefs,target,542607,https://efloors.com/,6,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
ejudge.rau.am,CodeSignal,hirevue,>30M,https://ejudge.rau.am/,2,ok,200,,,,olymp@rau.am,olymp@rau.am ; register.contest@gmail.com,2,valid_mx_email_found,
elarisa.gr,ElevenLabs Agents ; ElevenLabs element,target,15620935,https://elarisa.gr/,3,ok,200,,,,,,0,public_email_no_mx,
elcrespo.es,Ahrefs,target,505521,https://www.elcrespo.es/,2,ok,200,elcrespo@elcrespo.es,,,,elcrespo@elcrespo.es,1,valid_mx_email_found,
eldieturner.com,CodeSignal,hirevue,>30M,https://eldieturner.com/,2,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
electionline.org,Breezy HR,hirevue,855104,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
electrolux.com.sg,Ahrefs,target,614262,https://www.electrolux.com.sg/,9,ok,200,,,customer-care.sin@electrolux.com ; e_commerce.sin@electrolux.com,nea_energylabel@nea.gov.sg,customer-care.sin@electrolux.com ; e_commerce.sin@electrolux.com ; nea_energylabel@nea.gov.sg,3,valid_mx_email_found,
eliteprivatechefs.com,Breezy HR,hirevue,>30M,https://www.eliteprivatechefs.com/,1,ok,200,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com ; react-dom@18.3.1 ; react@18.3.1 ; rspack@1.6.8,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com ; react-dom@18.3.1 ; react@18.3.1 ; rspack@1.6.8,4,valid_mx_email_found,
elitesochi.com,Ahrefs,target,245162,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
elkarmedia.eus,ElevenLabs Agents ; ElevenLabs element,target,8639311,https://elkarmedia.eus/,4,ok,200,info@elkarmedia.eus,,,,info@elkarmedia.eus,1,valid_mx_email_found,
ellalliance.org,Jobvite,hirevue,12451403,https://ellalliance.org/,0,unavailable,0,,,,,,0,no_public_email_found,SSLError
elliottgroup.com.au,Vapi,voice,18055693,https://elliottgroup.com.au/,0,unavailable,0,,,,,,0,no_public_email_found,SSLError
elmdigitalmarketing.com,ElevenLabs Agents,target,17254347,https://elmdigitalmarketing.com/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
elmwoodreclaimedtimber.com,Ahrefs,target,358818,https://www.elmwoodreclaimedtimber.com/,9,ok,200,hr@elmwoodreclaimedtimber.com,,,,hr@elmwoodreclaimedtimber.com,1,valid_mx_email_found,
elporvenir.mx,Ahrefs,target,548537,https://elporvenir.mx/,2,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
embassyflag.com,Ahrefs,target,420390,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
embroiderytraining.co.uk,ElevenLabs Agents ; ElevenLabs element,target,2185878,https://embroiderytraining.co.uk/,7,unavailable,200,,,info@madeira.co.uk ; sales@madeira.co.uk,,info@madeira.co.uk ; sales@madeira.co.uk,2,valid_mx_email_found,
emerce.nl,Ahrefs,target,35884,https://www.emerce.nl/,9,ok,200,administratie@emerce.nl ; arjan.van.dijk@emerce.nl ; bobbie.van.baal@emerce.nl ; erwin@emerce.nl ; events@emerce.nl ; experts@emerce.nl ; gijs.vroom@emerce.nl ; info@emerce.nl ; jobs@emerce.nl ; laila.maatoughe@emerce.nl ; members@emerce.nl ; mischa.bender@emerce.nl ; niels.achtereekte@emerce.nl ; operations@emerce.nl ; privacy@emerce.nl ; redactie@emerce.nl ; robert.mondelaars@emerce.nl ; stef.max@emerce.nl,,aboex@handpickedagencies.com ; dpo-google@google.com ; info@nijgh.com ; recruitment@lucardi.nl ; u003eaboex@handpickedagencies.com ; u003einfo@nijgh.com ; u003erecruitment@lucardi.nl ; u00a0info@nijgh.com,flickr@gdpr-rep.com ; gebruiker@domein.com ; legal@paperform.co ; oscar@kneppers.com ; privacy@defiant.com ; privacy@vimeo.com ; production@planetnine.com ; support@springcast.io,aboex@handpickedagencies.com ; administratie@emerce.nl ; arjan.van.dijk@emerce.nl ; bobbie.van.baal@emerce.nl ; dpo-google@google.com ; erwin@emerce.nl ; events@emerce.nl ; experts@emerce.nl ; flickr@gdpr-rep.com ; gebruiker@domein.com ; gijs.vroom@emerce.nl ; info@emerce.nl ; info@nijgh.com ; jobs@emerce.nl ; laila.maatoughe@emerce.nl ; legal@paperform.co ; members@emerce.nl ; mischa.bender@emerce.nl ; niels.achtereekte@emerce.nl ; operations@emerce.nl ; oscar@kneppers.com ; privacy@defiant.com ; privacy@emerce.nl ; privacy@vimeo.com ; production@planetnine.com ; recruitment@lucardi.nl ; redactie@emerce.nl ; robert.mondelaars@emerce.nl ; stef.max@emerce.nl ; support@springcast.io ; u003eaboex@handpickedagencies.com ; u003einfo@nijgh.com ; u003erecruitment@lucardi.nl ; u00a0info@nijgh.com,34,valid_mx_email_found,
empirecls.com,Ahrefs,target,460469,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
emptyeasel.com,Ahrefs,target,235427,https://emptyeasel.com/,0,unavailable,0,,,,,,0,no_public_email_found,SSLError
emr.medicalofficeforce.co,Vapi,voice,>30M,https://emr.medicalofficeforce.co/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
emranulhaque.com,ElevenLabs Agents ; ElevenLabs element,target,7260570,https://emranulhaque.com/,4,ok,200,,,,,emranul.upscale@gmail.com,1,valid_mx_email_found,
endorphone.com.ua,Ahrefs,target,220480,https://endorphone.com.ua/,4,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
energy24.pl,Vapi,voice,>30M,https://www.energy24.pl/,1,ok,200,,,e-sklep@kenpol.pl,,e-sklep@kenpol.pl,1,valid_mx_email_found,
enhancefinancial.co.uk,VidCruiter,hirevue,>30M,https://enhancefinancial.co.uk/,1,unavailable,202,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
entechlog.com,Twilio,whatsapp,>30M,https://entechlog.com/,0,unavailable,0,,,,,,0,no_public_email_found,SSLError
entermedia.io,Ahrefs,target,415699,https://entermedia.io/,2,ok,200,ads@entermedia.io ; info@entermedia.io ; job@entermedia.io,,,,ads@entermedia.io ; info@entermedia.io ; job@entermedia.io,3,valid_mx_email_found,
entropyzeroconsulting.com,Breezy HR,hirevue,>30M,https://entropyzeroconsulting.com/,0,unavailable,0,,,,,,0,no_public_email_found,ConnectionError
entrylevelremotejob.com,Breezy HR,hirevue,>30M,https://entrylevelremotejob.com/,9,ok,200,,,core@2.9.2,bootstrap@5.0.1 ; hello@sagunshrestha.com ; tailwindcss@2.2.19,bootstrap@5.0.1 ; core@2.9.2 ; hello@sagunshrestha.com ; tailwindcss@2.2.19,4,valid_mx_email_found,
epacs.org,Jobvite,hirevue,>30M,https://epacs.org/,0,unavailable,0,,,,,,0,no_public_email_found,SSLError
epdm-distribution.fr,Ahrefs,target,514058,https://www.epdm-distribution.fr/,4,ok,200,contact@epdm-distribution.fr,,,,contact@epdm-distribution.fr,1,valid_mx_email_found,
eppersonvet.com,Jobvite,hirevue,9812896,https://eppersonvet.com/,3,ok,200,,,animalhospital@gvtc.com,,animalhospital@gvtc.com ; epperson_staff@yahoo.com,2,valid_mx_email_found,
equinenow.com,Ahrefs,target,115910,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
equrantuition.com,Ahrefs,target,822726,https://equrantuition.com/,7,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
er-meds.com,Jobvite,hirevue,26051059,https://er-meds.com/,1,unavailable,202,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
erotische-hypnose.com,Ahrefs,target,663334,https://erotische-hypnose.com/,3,ok,200,support@erotische-hypnose.com,,,,support@erotische-hypnose.com,1,valid_mx_email_found,
es.squarespace.com,Ahrefs,target,385301,https://es.squarespace.com/,8,ok,200,,,arbitration-opt-out@squarespace.com ; dsarequests@squarespace.com ; info@dataprotection.ie ; legal@squarespace.com ; privacy@squarespace.com ; support@squarespace.com ; usuario@dominio.com,commercial@namadr.com ; enquiries@lcia.org ; hello@unfold.com,arbitration-opt-out@squarespace.com ; commercial@namadr.com ; dsarequests@squarespace.com ; enquiries@lcia.org ; hello@unfold.com ; info@dataprotection.ie ; legal@squarespace.com ; privacy@squarespace.com ; support@squarespace.com ; usuario@dominio.com,10,valid_mx_email_found,
escuelaces.com,Ahrefs,target,334145,https://www.escuelaces.com/,3,ok,200,20informacion@escuelaces.com ; administracion@escuelaces.com ; admision@escuelaces.com ; coordinacion_academica@escuelaces.com ; informacion@escuelaces.com ; jefatura@escuelaces.com ; rgpd@escuelaces.com ; rrhh@escuelaces.com ; secretaria@escuelaces.com,,,,20informacion@escuelaces.com ; administracion@escuelaces.com ; admision@escuelaces.com ; coordinacion_academica@escuelaces.com ; informacion@escuelaces.com ; jefatura@escuelaces.com ; rgpd@escuelaces.com ; rrhh@escuelaces.com ; secretaria@escuelaces.com,9,valid_mx_email_found,
esinop.cz,Ahrefs,target,481948,https://www.esinop.cz/,1,ok,200,,,sinopcb@sinop.cz ; sinopplana@sinop.cz ; sinoppraha@sinop.cz,sinopbt@sinopbt.cz,sinopbt@sinopbt.cz ; sinopcb@sinop.cz ; sinopplana@sinop.cz ; sinoppraha@sinop.cz,4,valid_mx_email_found,
essaymaster.com,Breezy HR,hirevue,>30M,https://www.essaymaster.com/,4,ok,200,support@essaymaster.com,,,beerslider@1.0.3 ; support@editate.com,beerslider@1.0.3 ; support@editate.com ; support@essaymaster.com,3,valid_mx_email_found,
estoyhechouncocinillas.com,Ahrefs,target,606743,https://estoyhechouncocinillas.com/,3,ok,200,,,,,estoyhechouncocinillas@gmail.com,1,valid_mx_email_found,
etermax.de,Breezy HR,hirevue,>30M,https://etermax.de/home/?lang=,1,unavailable,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
ethantruong.net,CodeSignal,hirevue,>30M,https://ethantruong.net/,1,unavailable,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
eugenoprea.com,Ahrefs,target,782890,https://eugenoprea.com/,6,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
europodroze.pl,ElevenLabs element,target,1585384,https://www.europodroze.pl/,5,ok,200,kontakt@europodroze.pl,,,,kontakt@europodroze.pl,1,valid_mx_email_found,
eventective.com,Ahrefs,target,135588,https://www.eventective.com/,5,ok,200,,,bootstrap@5.3.8,,bootstrap@5.3.8,1,valid_mx_email_found,
eventis.pro,Ahrefs,target,471669,https://eventis.pro/es/inicio.html,4,ok,200,eventis@eventis.pro,,,,eventis@eventis.pro,1,valid_mx_email_found,
everstar.in.ua,Breezy HR,hirevue,>30M,https://everstar.in.ua/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
everythingpatt.com,CodeSignal,hirevue,>30M,https://everythingpatt.com/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
evghost.com,Vapi,voice,>30M,https://evghost.com/,1,unavailable,200,,,admin@yoursite.com ; info@yoursite.com ; you@yoursite.com,,admin@yoursite.com ; dialbridgeai@gmail.com ; info@yoursite.com ; you@yoursite.com ; yourname@gmail.com,5,valid_mx_email_found,
eviewporn.com,Ahrefs,target,60987,https://eviewporn.com/,1,unavailable,200,,,,contact@subsequent.garden,contact@subsequent.garden,1,valid_mx_email_found,
eworkorders.com,Ahrefs,target,684873,https://eworkorders.com/,8,ok,200,salesresumes@eworkorders.com,,,,salesresumes@eworkorders.com,1,valid_mx_email_found,
examcollection.com,Ahrefs,target,42243,https://www.examcollection.com/,2,ok,200,support@examcollection.com,,,,support@examcollection.com,1,valid_mx_email_found,
excelacademy.org,Jobvite,hirevue,2777129,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
experienceeverythingkce.com,ElevenLabs Agents ; ElevenLabs element,target,6035873,https://experienceeverythingkce.com/login,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
explorestlouis.com,Ahrefs,target,199502,,0,blocked,,,,,,,0,no_public_email_found,robots.txt blocked
expresspartssales.com,Jobvite,hirevue,>30M,https://expresspartssales.com/,4,ok,200,,,jobs@roadparts.com ; questions@roadparts.com ; re.appleton@roadparts.com ; re.atlanta@roadparts.com ; re.cadillac@roadparts.com ; re.chicago@roadparts.com ; re.dallas@roadparts.com ; re.gary@roadparts.com ; re.grandrapids@roadparts.com ; re.kalamazoo@roadparts.com ; re.lansing@roadparts.com ; re.milwaukee@roadparts.com ; re.minneapolis@roadparts.com ; re.oakland@roadparts.com ; re.ontario@roadparts.com ; re.philadelphia@roadparts.com ; re.southbend@roadparts.com ; sales@roadparts.com,,jobs@roadparts.com ; questions@roadparts.com ; re.appleton@roadparts.com ; re.atlanta@roadparts.com ; re.cadillac@roadparts.com ; re.chicago@roadparts.com ; re.dallas@roadparts.com ; re.gary@roadparts.com ; re.grandrapids@roadparts.com ; re.kalamazoo@roadparts.com ; re.lansing@roadparts.com ; re.milwaukee@roadparts.com ; re.minneapolis@roadparts.com ; re.oakland@roadparts.com ; re.ontario@roadparts.com ; re.philadelphia@roadparts.com ; re.southbend@roadparts.com ; sales@roadparts.com,18,valid_mx_email_found,
extenet.com,Jobvite,hirevue,17593612,https://extenet.com/,9,ok,200,hello@extenet.com,,general@extenetsystems.com ; noc@extenetsystems.com ; ofn-noc@extenetsystems.com,,general@extenetsystems.com ; hello@extenet.com ; noc@extenetsystems.com ; ofn-noc@extenetsystems.com,4,valid_mx_email_found,
factohr.com,Ahrefs,target,649319,https://factohr.com/,5,ok,200,accounts@factohr.com ; career@factohr.com ; legal@factohr.com ; sales@factohr.com ; support@factohr.com,,,,accounts@factohr.com ; career@factohr.com ; legal@factohr.com ; sales@factohr.com ; support@factohr.com,5,valid_mx_email_found,
factsweek.com,Ahrefs,target,331445,https://factsweek.com/,5,ok,200,admin@factsweek.com,,,,admin@factsweek.com,1,valid_mx_email_found,
falcondetectives.com,ElevenLabs Agents ; ElevenLabs element,target,15139503,https://falcondetectives.com/,3,ok,200,contact@falcondetectives.com ; info@falcondetectives.com,,alpinejs@3.x.x ; your@email.com,,alpinejs@3.x.x ; contact@falcondetectives.com ; falcon_detective@yahoo.com ; falcondetectives@gmail.com ; info@falcondetectives.com ; your@email.com,6,valid_mx_email_found,
falconsironsdesign.com,Vapi,voice,>30M,https://falconsironsdesign.com/,3,ok,200,quotes@falconsironsdesign.com,,,,quotes@falconsironsdesign.com,1,valid_mx_email_found,
falub.xyz,Vapi,voice,>30M,https://falub.xyz/,0,unavailable,0,,,,,,0,no_public_email_found,ConnectionError
fameafrica.org,Breezy HR,hirevue,9514616,https://fameafrica.org/,6,ok,200,hro@fameafrica.org ; info@fameafrica.org ; rose@fameafrica.org ; susan@fameafrica.org ; treasurer@fameafrica.org ; volunteer@fameafrica.org,,,,hro@fameafrica.org ; info@fameafrica.org ; rose@fameafrica.org ; susan@fameafrica.org ; treasurer@fameafrica.org ; volunteer@fameafrica.org,6,valid_mx_email_found,
familytimes.com.ua,Ahrefs,target,549135,https://familytimes.com.ua/,4,ok,200,info@familytimes.com.ua ; ninfo@familytimes.com.ua,,,,info@familytimes.com.ua ; ninfo@familytimes.com.ua,2,valid_mx_email_found,
fanfox.net,Ahrefs,seo ; target,1917,https://fanfox.net/,9,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
farhaan.info,CodeSignal,hirevue,>30M,https://farhaan.info/,1,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
farringtondevelopment.com,ElevenLabs Agents,target,21795792,https://farringtondevelopment.com/,2,ok,200,,,,,,0,no_public_email_found,no public email found on homepage/contact pages or snippets
fastmoney.ru,Ahrefs,target,361542,https://fastmoney.ru/,2,unavailable,200,support@fastmoney.ru,,,,support@fastmoney.ru,1,valid_mx_email_found,
fastraxpos.com,Ahrefs,target,684908,https://fastraxpos.com/,8,ok,200,info@fastraxpos.com,,,info@goftx.com,info@fastraxpos.com ; info@goftx.com,2,valid_mx_email_found,
fatihkurthairartist.com,Meta WhatsApp Cloud API,whatsapp,>30M,https://www.fatihkurthairartist.com/,1,unavailable,200,,,,info@hairartist.com.tr,info@hairartist.com.tr,1,valid_mx_email_found,
fau.edu,Ahrefs,target,11995,https://www.fau.edu/,9,ok,200,admissions@fau.edu ; advisingservices@fau.edu ; alumni.affairs@fau.edu ; askpersonnel@fau.edu ; career@fau.edu ; fau.research@fau.edu ; faufoundation@fau.edu ; faupark@fau.edu ; fauweb@fau.edu ; graduatecollege@fau.edu ; housing@fau.edu ; llsboca@fau.edu ; llsjuptr@fau.edu ; marketing@fau.edu ; marketingteam@fau.edu ; registrar@fau.edu ; tickets@fau.edu ; transfer@fau.edu ; webcontroller@fau.edu,,,font-awesome@4.7.0 ; slick-carousel-latest@1.9.0,admissions@fau.edu ; advisingservices@fau.edu ; alumni.affairs@fau.edu ; askpersonnel@fau.edu ; career@fau.edu ; fau.research@fau.edu ; faufoundation@fau.edu ; faupark@fau.edu ; fauweb@fau.edu ; font-awesome@4.7.0 ; graduatecollege@fau.edu ; housing@fau.edu ; llsboca@fau.edu ; llsjuptr@fau.edu ; marketing@fau.edu ; marketingteam@fau.edu ; registrar@fau.edu ; slick-carousel-latest@1.9.0 ; tickets@fau.edu ; transfer@fau.edu ; webcontroller@fau.edu,21,valid_mx_email_found,
