position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,publicwww_email_candidate_count,publicwww_email_candidates,email_visibility,corporate_status,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
429,1873715,troquer.com.mx,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
430,1875325,hannigram-network.tumblr.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
431,1875672,ciriscience.org,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
432,1876830,medievalfair.org,no,,,1,medievalfair@ou.edu,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
433,1876990,portalshed.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
434,1878931,squarerooms.com.sg,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
435,1879517,oatfoundry.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
436,1880486,transit55.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
437,1898064,directwinnen.nl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
438,1919882,kpop-ciekawostki.blogspot.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
439,1922241,pggwre.co.nz,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
440,1922878,crema.us,no,,,1,hello@crema.us,showing_email_candidates,not_flagged,hello@crema.us,hello@crema.us,,,,valid=1; invalid=0; risky=0; unknown=0
441,1939613,commartthailand.com,no,,,1,ctm@arip.co.th,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
442,1940992,emmy-sharing.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
443,1942833,10by10.io,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
444,1944104,cashinfo.at,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
445,1946082,kinderevents-berlin.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
446,1946289,rabble.dk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
447,1951727,dicaseturismo.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
448,1952450,decotherapy.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
449,1952892,competencylibrary.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
450,1965714,klickerinc.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
451,1974708,lesalon.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
452,1976474,nmkelectronics.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
453,1983414,mommybites.com,no,,,3,info@mommybites.com ; jlf238@gmail.com ; laneythe86@gmail.com,showing_email_candidates,not_flagged,info@mommybites.com,info@mommybites.com,,,,valid=1; invalid=0; risky=0; unknown=0
454,1984630,skytrainforsurrey.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
455,1987456,constituerunpatrimoine.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
456,1991300,jumpingrivers.com,no,,,1,hello@jumpingrivers.com,showing_email_candidates,not_flagged,hello@jumpingrivers.com,hello@jumpingrivers.com,,,,valid=1; invalid=0; risky=0; unknown=0
457,1998750,grandcasinobaden.ch,yes,,,3,grandwinners@grandcasinobaden.ch ; info@grandcasinobaden.ch ; restaurant@grandcasinobaden.ch,showing_email_candidates,not_flagged,info@grandcasinobaden.ch,,info@grandcasinobaden.ch,,,valid=0; invalid=1; risky=0; unknown=0
458,2001652,b3designers.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
459,2004061,oy-l.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
460,2005024,hotelplacedarmes.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
461,2009493,kadekarini.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
462,2019296,labanquets.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
463,2021365,studioleopard.pl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
464,2022509,hemera.camp,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
465,2028846,brandtini.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
466,2030782,pongorjuhaszattila.hu,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
467,2032467,myfancard.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
468,2039722,la-canopee.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
469,2046491,amhydro.com,yes,,,7,info@amhydro.com ; jenny@amhydro.com ; joe@amhydro.com ; lydia@amhydro.com ; maya@amhydro.com ; orders@amhydro.com ; rudy@amhydro.com,showing_email_candidates,not_flagged,info@amhydro.com,info@amhydro.com,,,,valid=1; invalid=0; risky=0; unknown=0
470,2054931,danone-dany.de,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
471,2059612,eyelaser.at,no,,,1,info@eyelaser.at,showing_email_candidates,not_flagged,info@eyelaser.at,info@eyelaser.at,,,,valid=1; invalid=0; risky=0; unknown=0
472,2071533,decodingcancer.org,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
473,2089950,sisejufe.org.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
474,2103964,daytrue.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
475,2104860,advisionamc.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
476,2106577,cdagora.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
477,2124972,dealkit.com,no,,,1,careers@dealkit.com,showing_email_candidates,not_flagged,careers@dealkit.com,careers@dealkit.com,,,,valid=1; invalid=0; risky=0; unknown=0
478,2127259,ekincare.com,no,,,4,aravind@ekincare.com ; careers@ekincare.com ; customerexecutive@ekincare.com ; info@ekincare.com,showing_email_candidates,not_flagged,careers@ekincare.com ; info@ekincare.com,info@ekincare.com,careers@ekincare.com,,,valid=1; invalid=1; risky=0; unknown=0
479,2138320,harrisranchbeef.com,no,,,2,a.attia@halalnational.com ; a.attia@sbcglobal.net,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
480,2149372,hurenbijwooove.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
481,2152627,artifilum.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
482,2152653,atbroadwaycommons.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
483,2159745,i-fm.net,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
484,2167623,engeniusonline.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
485,2174588,bijoux-sucres.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
486,2181721,yoelijocuidarme.es,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
487,2182629,geovation.uk,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
488,2197238,allicanhandle.blogspot.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
489,2199355,fundraisingdirectory.com.au,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
490,2214162,pjhayman.com,yes,,,1,jon.mainwaring@pjhayman.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
491,2215341,eastridingleisure.co.uk,no,,,1,leisure@eastriding.gov.uk,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
492,2215761,natalsemfome.org.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
493,2216735,henderson-acservice.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
494,2229607,tufftoe.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
495,2231141,jazzpress.pl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
496,2232844,flint.nl,no,,,2,evenementen@flint.nl ; kassa@flint.nl,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
497,2233304,whizstorm.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
498,2239254,mykidhaspaws.org,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
499,2240814,mydentistaz.com,no,,,1,office@mydentistaz.com,showing_email_candidates,not_flagged,office@mydentistaz.com,office@mydentistaz.com,,,,valid=1; invalid=0; risky=0; unknown=0
500,2248369,krug2000.ru,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
501,2303037,architettifreelance.it,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
502,2309565,getstrike.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
503,2313387,theappraisaliq.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
504,2313895,comon.pt,no,,,1,geral@comon.pt,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
505,2332759,premiumbola.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
506,2333940,agcc.co.uk,yes,,,3,bulletin@agcc.co.uk ; info@agcc.co.uk ; membership@agcc.co.uk,showing_email_candidates,not_flagged,info@agcc.co.uk,info@agcc.co.uk,,,,valid=1; invalid=0; risky=0; unknown=0
507,2335859,ilviaggiatorgoloso.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
508,2338128,lovechildsocial.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
509,2338733,rw-invest.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
510,2340409,hourglassworkout.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
511,2340893,soccercenters.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
512,2341895,mybuildingconsultants.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
513,2345915,michaelfsteger.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
514,2346048,haddadsmarket.com,yes,,,1,questions@haddadsmarket.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
515,2347180,ultradisc.info,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
516,2355456,informagiovaniarezzo.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
517,2362830,apn.pt,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
518,2389029,puertadelmar.com.mx,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
519,2391197,macquariecloudservices.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
520,2391879,tarjetalibre.com.gt,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
521,2394208,natural-majesty.jp,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
522,2402372,tremor.com,yes,,,1,geoff@tremor.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
523,2410868,centralpc.org,no,,,1,office@centralpc.org,showing_email_candidates,not_flagged,office@centralpc.org,office@centralpc.org,,,,valid=1; invalid=0; risky=0; unknown=0
524,2411305,iarmas.cl,no,,,4,asistenciaproveedores@empresasarmas.cl ; clientes@empresasarmas.cl ; jcofre@empresasarmas.cl ; jpenaloza@empresasarmas.cl,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
525,2412185,unfundedlist.com,yes,,,1,dave@unfundedlist.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
526,2413853,lotuslaser.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
527,2417718,soprema.es,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
528,2433132,schoolwale.net,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
529,2435364,mykoreandrama.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
530,2439190,media-institute.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
531,2449797,evolationyoga.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
532,2460438,mubcargo.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
533,2465761,pianonest.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
534,2470811,clubbingtv.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
535,2480784,arabbank.dz,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
536,2497424,mao.si,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
537,2499118,mydiversify.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
538,2504515,palaceflorists.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
539,2526278,silvervalley.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
540,2536974,amyyoungcoaching.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
541,2538452,50-ml.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
542,2554136,bytovki-rf.ru,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
543,2567110,namgrass.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
544,2567940,animalfreeresearchuk.org,no,,,1,hello@animalfreeresearchuk.org,showing_email_candidates,not_flagged,hello@animalfreeresearchuk.org,hello@animalfreeresearchuk.org,,,,valid=1; invalid=0; risky=0; unknown=0
545,2575020,lifestylematrix.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
546,2590233,parasaber.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
547,2592223,sablonjogjaid.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
548,2604546,urbancropsolutions.com,yes,,,1,sales@urbancropsolutions.com,showing_email_candidates,not_flagged,sales@urbancropsolutions.com,sales@urbancropsolutions.com,,,,valid=1; invalid=0; risky=0; unknown=0
549,2607908,enzo.pl,no,,,1,kontakt@enzo.pl,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
550,2613528,numerik.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
551,2614685,furbishco.com,no,,,14,abenenati@furbishco.com ; acapapas@furbishco.com ; accounting@furbish.com ; aweller@furbishco.com ; celittmann@furbishco.com ; claudia.littmann@furbishco.com ; ekohen@furbishco.com ; esidwell@furbishco.com ; estimating@furbishco.com ; hr@furbishco.com ; info@furbishco.com ; jparker@soprema.us ; sdavis@furbishco.com ; twheeler@furbishco.com,showing_email_candidates,not_flagged,hr@furbishco.com ; info@furbishco.com,hr@furbishco.com ; info@furbishco.com,,,,valid=2; invalid=0; risky=0; unknown=0
552,2631391,ethicalseoconsulting.com,yes,,,2,cmeraz@ethicalseoconsulting.com ; mgreen@jurisdigital.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
553,2637658,theupeffect.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
554,2638037,lotusgunrange.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
555,2646614,helloneighbor.io,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
556,2648023,lakecable.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
557,2653071,smpl.co,no,,,1,help@smpl.co,showing_email_candidates,not_flagged,help@smpl.co,help@smpl.co,,,,valid=1; invalid=0; risky=0; unknown=0
558,2653854,tmcasino.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
559,2656209,yuri-pavl.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
560,2666907,peak.capital,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
561,2667519,firstport.org.uk,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
562,2668008,toscanaslc.com,no,,,2,info@toscanaslc.com ; reservations@toscanaslc.com,showing_email_candidates,not_flagged,info@toscanaslc.com ; reservations@toscanaslc.com,,info@toscanaslc.com ; reservations@toscanaslc.com,,,valid=0; invalid=2; risky=0; unknown=0
563,2676589,muf.se,no,,,32,alva.doyle@moderaterna.se ; arthur.limmergard@moderaterna.se ; arvid.persson@moderaterna.se ; carl.hedenbergh@moderaterna.se ; charlie.hederbergt@moderaterna.se ; charlotte.carlgren@moderaterna.se ; edvin.littorin@moderaterna.se ; elias.akerman@moderaterna.se ; elin.bohlin@moderaterna.se ; elsa.wikner@moderaterna.se ; emma.falkbacken@moderaterna.se ; erik.henriksson@moderaterna.se ; florencia.arocalopez@moderaterna.se ; fredrik.eneroth@moderaterna.se ; hugo.rofors@moderaterna.se ; isac.rubin@moderaterna.se ; izabel.riedl@moderaterna.se ; john.rundkvist@moderaterna.se ; linus.heimdal@moderaterna.se ; lucas.amgren@moderaterna.se ; ludvig.anderstrom.muf@gmail.com ; marcus.rydberg@moderaterna.se ; maria.nordgren@moderaterna.se ; michael.hessen@moderaterna.se ; muf.medlem@moderaterna.se ; n@moderaterna.se ; oliver.wallstedt@moderaterna.se ; oscar.widmark@moderaterna.se ; sam.kharazmi@moderaterna.se ; sara.fladje@moderaterna.se ; simon.timsakarlsson@moderaterna.se ; wilhelm.warnborn@moderaterna.se,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
